pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
30,0,6,0,26,0,0,0,360,360,99999,0,0,306,0.274,98.64,0.4,0.4
30,0,7,0,110,0,0,0,280,280,99999,0,0,307,0.075,21.0,0.5,0.5
30,0,8,0,38,0,0,0,384,384,99999,0,0,308,0.275,105.6,0.4,0.4
30,0,9,0,163,0,0,0,96,96,99999,0,0,309,0.657,63.072,0.5,0.5
31,0,0,0,129,0,0,0,48,48,99999,0,0,310,0.25,12.0,0.5,0.5
31,0,1,0,203,0,0,0,30,30,99999,0,0,311,2.172,65.16,0.6,0.6
31,0,2,0,471,0,0,0,96,96,99999,0,0,312,0.52,49.92,0.6,0.6
31,0,3,0,2,0,0,0,24,24,99999,0,0,313,0.405,9.72,0.4,0.4
31,0,4,0,66,0,0,0,72,72,99999,0,0,314,0.233,16.776,0.5,0.5
31,0,5,0,479,0,0,0,72,72,99999,0,0,315,0.465,33.48,0.6,0.6
31,0,6,0,0,0,0,0,36,36,99999,0,0,316,1.602,57.672,0.4,0.4
31,0,7,0,63,0,0,0,70,70,99999,0,0,317,0.181,12.67,0.5,0.5
31,0,8,0,190,0,0,0,8,8,99999,0,0,318,0.565,4.52,0.5,0.5
31,0,9,0,146,0,0,0,24,24,99999,0,0,319,0.561,13.464,0.5,0.5
32,0,0,0,187,0,0,0,12,12,99999,0,0,320,0.463,5.556,0.5,0.5
32,0,1,0,128,0,0,0,8,8,99999,0,0,321,1.0,8.0,0.5,0.5
32,0,2,0,161,0,0,0,210,210,99999,0,0,322,0.114,23.94,0.5,0.5
32,0,3,0,195,0,0,0,30,30,99999,0,0,323,0.589,17.67,0.5,0.5
32,0,4,0,471,0,0,0,96,96,99999,0,0,324,0.52,49.92,0.6,0.6
32,0,5,0,422,0,0,0,48,48,99999,0,0,325,0.894,42.912,0.6,0.6
32,0,6,0,19,0,0,0,12,12,99999,0,0,326,0.28,3.36,0.4,0.4
32,0,7,0,58,0,0,0,264,264,99999,0,0,327,0.276,72.864,0.5,0.5
32,0,8,0,193,0,0,0,320,320,99999,0,0,328,0.05,16.0,0.5,0.5
32,0,9,0,163,0,0,0,96,96,99999,0,0,329,0.657,63.072,0.5,0.5
33,0,0,0,162,0,0,0,24,24,99999,0,0,330,0.698,16.752,0.5,0.5
33,0,1,0,239,0,0,0,24,24,99999,0,0,331,0.433,10.392,0.6,0.6
33,0,2,0,394,0,0,0,90,90,99999,0,0,332,0.28,25.2,0.6,0.6
33,0,3,0,269,0,0,0,36,36,99999,0,0,333,0.126,4.536,0.6,0.6
33,0,4,0,122,0,0,0,48,48,99999,0,0,334,0.208,9.984,0.5,0.5
33,0,5,0,390,0,0,0,24,24,99999,0,0,335,0.221,5.304,0.6,0.6
33,0,6,0,490,0,0,0,27,27,99999,0,0,336,3.0,81.0,0.6,0.6
33,0,7,0,475,0,0,0,60,60,99999,0,0,337,0.871,52.26,0.6,0.6
33,0,8,0,292,0,0,0,384,384,99999,0,0,338,0.269,103.296,0.6,0.6
33,0,9,0,198,0,0,0,288,288,99999,0,0,339,0.07,20.16,0.5,0.5
34,0,0,0,19,0,0,0,12,12,99999,0,0,340,0.28,3.36,0.4,0.4
34,0,1,0,458,0,0,0,24,24,99999,0,0,341,0.272,6.528,0.6,0.6
34,0,2,0,31,0,0,0,72,72,99999,0,0,342,0.125,9.0,0.4,0.4
34,0,3,0,138,0,0,0,36,36,99999,0,0,343,0.39,14.04,0.5,0.5
34,0,4,0,184,0,0,0,192,192,99999,0,0,344,0.358,68.736,0.5,0.5
34,0,5,0,30,0,0,0,24,24,99999,0,0,345,0.387,9.288,0.4,0.4
34,0,6,0,408,0,0,0,96,96,99999,0,0,346,0.088,8.448,0.6,0.6
34,0,7,0,42,0,0,0,30,30,99999,0,0,347,0.454,13.62,0.4,0.4
34,0,8,0,27,0,0,0,336,336,99999,0,0,348,0.267,89.712,0.4,0.4
34,0,9,0,11,0,0,0,264,264,99999,0,0,349,0.282,74.448,0.4,0.4
35,0,0,0,7,0,0,0,192,192,99999,0,0,350,0.45,86.4,0.4,0.4
35,0,1,0,8,0,0,0,40,40,99999,0,0,351,0.381,15.24,0.4,0.4
35,0,2,0,166,0,0,0,36,36,99999,0,0,352,0.268,9.648,0.5,0.5
35,0,3,0,309,0,0,0,50,50,99999,0,0,353,0.275,13.75,0.6,0.6
35,0,4,0,9,0,0,0,180,180,99999,0,0,354,0.1,18.0,0.4,0.4
35,0,5,0,43,0,0,0,240,240,99999,0,0,355,0.3,72.0,0.4,0.4
35,0,6,0,11,0,0,0,264,264,99999,0,0,356,0.282,74.448,0.4,0.4
35,0,7,0,375,0,0,0,168,168,99999,0,0,357,0.383,64.344,0.6,0.6
35,0,8,0,154,0,0,0,360,360,99999,0,0,358,0.274,98.64,0.5,0.5
35,0,9,0,317,0,0,0,12,12,99999,0,0,359,0.425,5.1,0.6,0.6
36,0,0,0,41,0,0,0,80,80,99999,0,0,360,0.152,12.16,0.4,0.4
36,0,1,0,32,0,0,0,96,96,99999,0,0,361,0.125,12.0,0.4,0.4
36,0,2,0,150,0,0,0,24,24,99999,0,0,362,0.387,9.288,0.5,0.5
36,0,3,0,37,0,0,0,384,384,99999,0,0,363,0.277,106.368,0.4,0.4
36,0,4,0,15,0,0,0,12,12,99999,0,0,364,0.367,4.404,0.4,0.4
36,0,5,0,92,0,0,0,30,30,99999,0,0,365,0.348,10.44,0.5,0.5
36,0,6,0,341,0,0,0,96,96,99999,0,0,366,0.665,63.84,0.6,0.6
36,0,7,0,78,0,0,0,240,240,99999,0,0,367,0.37,88.8,0.5,0.5
36,0,8,0,407,0,0,0,288,288,99999,0,0,368,0.07,20.16,0.6,0.6
36,0,9,0,242,0,0,0,36,36,99999,0,0,369,0.368,13.248,0.6,0.6
37,0,0,0,282,0,0,0,72,72,99999,0,0,370,0.144,10.368,0.6,0.6
37,0,1,0,306,0,0,0,36,36,99999,0,0,371,0.308,11.088,0.6,0.6
37,0,2,0,112,0,0,0,216,216,99999,0,0,372,0.375,81.0,0.5,0.5
37,0,3,0,13,0,0,0,96,96,99999,0,0,373,0.596,57.216,0.4,0.4
37,0,4,0,60,0,0,0,36,36,99999,0,0,374,0.263,9.468,0.5,0.5
37,0,5,0,481,0,0,0,210,210,99999,0,0,375,0.104,21.84,0.6,0.6
37,0,6,0,115,0,0,0,192,192,99999,0,0,376,0.389,74.688,0.5,0.5
37,0,7,0,123,0,0,0,20,20,99999,0,0,377,0.28,5.6,0.5,0.5
37,0,8,0,14,0,0,0,12,12,99999,0,0,378,0.41,4.92,0.4,0.4
37,0,9,0,101,0,0,0,384,384,99999,0,0,379,0.275,105.6,0.5,0.5
38,0,0,0,167,0,0,0,240,240,99999,0,0,380,0.284,68.16,0.5,0.5
38,0,1,0,189,0,0,0,36,36,99999,0,0,381,0.342,12.312,0.5,0.5
38,0,2,0,333,0,0,0,48,48,99999,0,0,382,0.9,43.2,0.6,0.6
38,0,3,0,262,0,0,0,15,15,99999,0,0,383,0.584,8.76,0.6,0.6
38,0,4,0,37,0,0,0,384,384,99999,0,0,384,0.277,106.368,0.4,0.4
38,0,5,0,144,0,0,0,360,360,99999,0,0,385,0.275,99.0,0.5,0.5
38,0,6,0,159,0,0,0,336,336,99999,0,0,386,0.245,82.32,0.5,0.5
38,0,7,0,42,0,0,0,30,30,99999,0,0,387,0.454,13.62,0.4,0.4
38,0,8,0,48,0,0,0,360,360,99999,0,0,388,0.275,99.0,0.4,0.4
38,0,9,0,131,0,0,0,54,54,99999,0,0,389,0.287,15.498,0.5,0.5
39,0,0,0,222,0,0,0,456,456,99999,0,0,390,0.219,99.864,0.6,0.6
39,0,1,0,132,0,0,0,264,264,99999,0,0,391,0.3,79.2,0.5,0.5
39,0,2,0,12,0,0,0,8,8,99999,0,0,392,0.306,2.448,0.4,0.4
39,0,3,0,485,0,0,0,50,50,99999,0,0,393,0.308,15.4,0.6,0.6
39,0,4,0,391,0,0,0,5,5,99999,0,0,394,7.23,36.15,0.6,0.6
39,0,5,0,145,0,0,0,24,24,99999,0,0,395,0.288,6.912,0.5,0.5
39,0,6,0,50,0,0,0,27,27,99999,0,0,396,3.0,81.0,0.5,0.5
39,0,7,0,186,0,0,0,70,70,99999,0,0,397,0.181,12.67,0.5,0.5
39,0,8,0,276,0,0,0,16,16,99999,0,0,398,1.25,20.0,0.6,0.6
39,0,9,0,27,0,0,0,336,336,99999,0,0,399,0.267,89.712,0.4,0.4
40,0,0,0,418,0,0,0,27,27,99999,0,0,400,1.5,40.5,0.6,0.6
40,0,1,0,38,0,0,0,384,384,99999,0,0,401,0.275,105.6,0.4,0.4
40,0,2,0,434,0,0,0,72,72,99999,0,0,402,0.175,12.6,0.6,0.6
40,0,3,0,491,0,0,0,312,312,99999,0,0,403,0.329,102.648,0.6,0.6
40,0,4,0,161,0,0,0,210,210,99999,0,0,404,0.114,23.94,0.5,0.5
40,0,5,0,394,0,0,0,90,90,99999,0,0,405,0.28,25.2,0.6,0.6
40,0,6,0,99,0,0,0,24,24,99999,0,0,406,2.228,53.472,0.5,0.5
40,0,7,0,203,0,0,0,30,30,99999,0,0,407,2.172,65.16,0.6,0.6
40,0,8,0,399,0,0,0,50,50,99999,0,0,408,0.236,11.8,0.6,0.6
40,0,9,0,133,0,0,0,14,14,99999,0,0,409,0.439,6.146,0.5,0.5
41,0,0,0,497,0,0,0,30,30,99999,0,0,410,0.379,11.37,0.6,0.6
41,0,1,0,348,0,0,0,192,192,99999,0,0,411,0.397,76.224,0.6,0.6
41,0,2,0,181,0,0,0,24,24,99999,0,0,412,0.491,11.784,0.5,0.5
41,0,3,0,52,0,0,0,48,48,99999,0,0,413,0.102,4.896,0.5,0.5
41,0,4,0,31,0,0,0,72,72,99999,0,0,414,0.125,9.0,0.4,0.4
41,0,5,0,141,0,0,0,30,30,99999,0,0,415,0.454,13.62,0.5,0.5
41,0,6,0,72,0,0,0,120,120,99999,0,0,416,0.62,74.4,0.5,0.5
41,0,7,0,245,0,0,0,456,456,99999,0,0,417,0.217,98.952,0.6,0.6
41,0,8,0,69,0,0,0,48,48,99999,0,0,418,0.176,8.448,0.5,0.5
41,0,9,0,393,0,0,0,36,36,99999,0,0,419,0.169,6.084,0.6,0.6
42,0,0,0,157,0,0,0,12,12,99999,0,0,420,0.227,2.724,0.5,0.5
42,0,1,0,420,0,0,0,40,40,99999,0,0,421,0.16,6.4,0.6,0.6
42,0,2,0,345,0,0,0,24,24,99999,0,0,422,2.333,55.992,0.6,0.6
42,0,3,0,335,0,0,0,264,264,99999,0,0,423,0.272,71.808,0.6,0.6
42,0,4,0,168,0,0,0,336,336,99999,0,0,424,0.291,97.776,0.5,0.5
42,0,5,0,228,0,0,0,228,228,99999,0,0,425,0.397,90.516,0.6,0.6
42,0,6,0,320,0,0,0,384,384,99999,0,0,426,0.254,97.536,0.6,0.6
42,0,7,0,406,0,0,0,96,96,99999,0,0,427,0.603,57.888,0.6,0.6
42,0,8,0,6,0,0,0,10,10,99999,0,0,428,0.34,3.4,0.4,0.4
42,0,9,0,356,0,0,0,18,18,99999,0,0,429,1.048,18.864,0.6,0.6
43,0,0,0,497,0,0,0,30,30,99999,0,0,430,0.379,11.37,0.6,0.6
43,0,1,0,40,0,0,0,24,24,99999,0,0,431,2.218,53.232,0.4,0.4
43,0,2,0,80,0,0,0,32,32,99999,0,0,432,0.468,14.976,0.5,0.5
43,0,3,0,282,0,0,0,72,72,99999,0,0,433,0.144,10.368,0.6,0.6
43,0,4,0,61,0,0,0,108,108,99999,0,0,434,0.229,24.732,0.5,0.5
43,0,5,0,32,0,0,0,96,96,99999,0,0,435,0.125,12.0,0.4,0.4
43,0,6,0,183,0,0,0,288,288,99999,0,0,436,0.241,69.408,0.5,0.5
43,0,7,0,305,0,0,0,72,72,99999,0,0,437,0.181,13.032,0.6,0.6
43,0,8,0,39,0,0,0,360,360,99999,0,0,438,0.276,99.36,0.4,0.4
43,0,9,0,495,0,0,0,78,78,99999,0,0,439,1.0,78.0,0.6,0.6
44,0,0,0,14,0,0,0,12,12,99999,0,0,440,0.41,4.92,0.4,0.4
44,0,1,0,396,0,0,0,12,12,99999,0,0,441,0.33,3.96,0.6,0.6
44,0,2,0,10,0,0,0,210,210,99999,0,0,442,0.118,24.78,0.4,0.4
44,0,3,0,412,0,0,0,240,240,99999,0,0,443,0.312,74.88,0.6,0.6
44,0,4,0,176,0,0,0,36,36,99999,0,0,444,0.375,13.5,0.5,0.5
44,0,5,0,18,0,0,0,30,30,99999,0,0,445,0.333,9.99,0.4,0.4
44,0,6,0,164,0,0,0,384,384,99999,0,0,446,0.277,106.368,0.5,0.5
44,0,7,0,11,0,0,0,264,264,99999,0,0,447,0.282,74.448,0.4,0.4
44,0,8,0,366,0,0,0,72,72,99999,0,0,448,0.643,46.296,0.6,0.6
44,0,9,0,8,0,0,0,40,40,99999,0,0,449,0.381,15.24,0.4,0.4
45,0,0,0,40,0,0,0,24,24,99999,0,0,450,2.218,53.232,0.4,0.4
45,0,1,0,172,0,0,0,30,30,99999,0,0,451,0.166,4.98,0.5,0.5
45,0,2,0,74,0,0,0,288,288,99999,0,0,452,0.291,83.808,0.5,0.5
45,0,3,0,446,0,0,0,10,10,99999,0,0,453,6.35,63.5,0.6,0.6
45,0,4,0,150,0,0,0,24,24,99999,0,0,454,0.387,9.288,0.5,0.5
45,0,5,0,456,0,0,0,8,8,99999,0,0,455,1.0,8.0,0.6,0.6
45,0,6,0,24,0,0,0,20,20,99999,0,0,456,0.441,8.82,0.4,0.4
45,0,7,0,87,0,0,0,12,12,99999,0,0,457,5.165,61.98,0.5,0.5
45,0,8,0,30,0,0,0,24,24,99999,0,0,458,0.387,9.288,0.4,0.4
45,0,9,0,96,0,0,0,96,96,99999,0,0,459,0.668,64.128,0.5,0.5
46,0,0,0,362,0,0,0,32,32,99999,0,0,460,2.206,70.592,0.6,0.6
46,0,1,0,123,0,0,0,20,20,99999,0,0,461,0.28,5.6,0.5,0.5
46,0,2,0,77,0,0,0,264,264,99999,0,0,462,0.283,74.712,0.5,0.5
46,0,3,0,4,0,0,0,6,6,99999,0,0,463,0.425,2.55,0.4,0.4
46,0,4,0,126,0,0,0,240,240,99999,0,0,464,0.27,64.8,0.5,0.5
46,0,5,0,25,0,0,0,30,30,99999,0,0,465,0.454,13.62,0.4,0.4
46,0,6,0,193,0,0,0,320,320,99999,0,0,466,0.05,16.0,0.5,0.5
46,0,7,0,161,0,0,0,210,210,99999,0,0,467,0.114,23.94,0.5,0.5
46,0,8,0,79,0,0,0,24,24,99999,0,0,468,0.429,10.296,0.5,0.5
46,0,9,0,88,0,0,0,180,180,99999,0,0,469,0.108,19.44,0.5,0.5
47,0,0,0,477,0,0,0,45,45,99999,0,0,470,0.254,11.43,0.6,0.6
47,0,1,0,468,0,0,0,210,210,99999,0,0,471,0.115,24.15,0.6,0.6
47,0,2,0,49,0,0,0,240,240,99999,0,0,472,0.408,97.92,0.4,0.4
47,0,3,0,113,0,0,0,11,11,99999,0,0,473,6.02,66.22,0.5,0.5
47,0,4,0,462,0,0,0,60,60,99999,0,0,474,0.5,30.0,0.6,0.6
47,0,5,0,235,0,0,0,30,30,99999,0,0,475,0.23,6.9,0.6,0.6
47,0,6,0,89,0,0,0,60,60,99999,0,0,476,0.142,8.52,0.5,0.5
47,0,7,0,359,0,0,0,96,96,99999,0,0,477,0.608,58.368,0.6,0.6
47,0,8,0,122,0,0,0,48,48,99999,0,0,478,0.208,9.984,0.5,0.5
47,0,9,0,441,0,0,0,42,42,99999,0,0,479,0.428,17.976,0.6,0.6
48,0,0,0,238,0,0,0,33,33,99999,0,0,480,0.238,7.854,0.6,0.6
48,0,1,0,161,0,0,0,210,210,99999,0,0,481,0.114,23.94,0.5,0.5
48,0,2,0,9,0,0,0,180,180,99999,0,0,482,0.1,18.0,0.4,0.4
48,0,3,0,350,0,0,0,108,108,99999,0,0,483,0.238,25.704,0.6,0.6
48,0,4,0,21,0,0,0,432,432,99999,0,0,484,0.165,71.28,0.4,0.4
48,0,5,0,42,0,0,0,30,30,99999,0,0,485,0.454,13.62,0.4,0.4
48,0,6,0,145,0,0,0,24,24,99999,0,0,486,0.288,6.912,0.5,0.5
48,0,7,0,30,0,0,0,24,24,99999,0,0,487,0.387,9.288,0.4,0.4
48,0,8,0,6,0,0,0,10,10,99999,0,0,488,0.34,3.4,0.4,0.4
48,0,9,0,44,0,0,0,120,120,99999,0,0,489,0.62,74.4,0.4,0.4
49,0,0,0,186,0,0,0,70,70,99999,0,0,490,0.181,12.67,0.5,0.5
49,0,1,0,366,0,0,0,72,72,99999,0,0,491,0.643,46.296,0.6,0.6
49,0,2,0,467,0,0,0,336,336,99999,0,0,492,0.246,82.656,0.6,0.6
49,0,3,0,33,0,0,0,240,240,99999,0,0,493,0.409,98.16,0.4,0.4
49,0,4,0,193,0,0,0,320,320,99999,0,0,494,0.05,16.0,0.5,0.5
49,0,5,0,368,0,0,0,10,10,99999,0,0,495,6.0,60.0,0.6,0.6
49,0,6,0,24,0,0,0,20,20,99999,0,0,496,0.441,8.82,0.4,0.4
49,0,7,0,158,0,0,0,96,96,99999,0,0,497,0.633,60.768,0.5,0.5
49,0,8,0,93,0,0,0,30,30,99999,0,0,498,0.281,8.43,0.5,0.5
49,0,9,0,497,0,0,0,30,30,99999,0,0,499,0.379,11.37,0.6,0.6
50,0,0,0,4,0,0,0,6,6,99999,0,0,500,0.425,2.55,0.4,0.4
50,0,1,0,56,0,0,0,192,192,99999,0,0,501,0.37,71.04,0.5,0.5
50,0,2,0,21,0,0,0,432,432,99999,0,0,502,0.165,71.28,0.4,0.4
50,0,3,0,183,0,0,0,288,288,99999,0,0,503,0.241,69.408,0.5,0.5
50,0,4,0,328,0,0,0,312,312,99999,0,0,504,0.275,85.8,0.6,0.6
50,0,5,0,284,0,0,0,96,96,99999,0,0,505,0.66,63.36,0.6,0.6
50,0,6,0,145,0,0,0,24,24,99999,0,0,506,0.288,6.912,0.5,0.5
50,0,7,0,377,0,0,0,40,40,99999,0,0,507,0.369,14.76,0.6,0.6
50,0,8,0,154,0,0,0,360,360,99999,0,0,508,0.274,98.64,0.5,0.5
50,0,9,0,410,0,0,0,84,84,99999,0,0,509,0.542,45.528,0.6,0.6
51,0,0,0,459,0,0,0,36,36,99999,0,0,510,1.631,58.716,0.6,0.6
51,0,1,0,178,0,0,0,96,96,99999,0,0,511,0.732,70.272,0.5,0.5
51,0,2,0,30,0,0,0,24,24,99999,0,0,512,0.387,9.288,0.4,0.4
51,0,3,0,15,0,0,0,12,12,99999,0,0,513,0.367,4.404,0.4,0.4
51,0,4,0,220,0,0,0,20,20,99999,0,0,514,1.0,20.0,0.6,0.6
51,0,5,0,446,0,0,0,10,10,99999,0,0,515,6.35,63.5,0.6,0.6
51,0,6,0,254,0,0,0,36,36,99999,0,0,516,1.648,59.328,0.6,0.6
51,0,7,0,190,0,0,0,8,8,99999,0,0,517,0.565,4.52,0.5,0.5
51,0,8,0,269,0,0,0,36,36,99999,0,0,518,0.126,4.536,0.6,0.6
51,0,9,0,24,0,0,0,20,20,99999,0,0,519,0.441,8.82,0.4,0.4
52,0,0,0,70,0,0,0,24,24,99999,0,0,520,0.437,10.488,0.5,0.5
52,0,1,0,97,0,0,0,10,10,99999,0,0,521,5.575,55.75,0.5,0.5
52,0,2,0,6,0,0,0,10,10,99999,0,0,522,0.34,3.4,0.4,0.4
52,0,3,0,296,0,0,0,20,20,99999,0,0,523,0.435,8.7,0.6,0.6
52,0,4,0,188,0,0,0,12,12,99999,0,0,524,1.147,13.764,0.5,0.5
52,0,5,0,382,0,0,0,24,24,99999,0,0,525,0.368,8.832,0.6,0.6
52,0,6,0,92,0,0,0,30,30,99999,0,0,526,0.348,10.44,0.5,0.5
52,0,7,0,26,0,0,0,360,360,99999,0,0,527,0.274,98.64,0.4,0.4
52,0,8,0,167,0,0,0,240,240,99999,0,0,528,0.284,68.16,0.5,0.5
52,0,9,0,41,0,0,0,80,80,99999,0,0,529,0.152,12.16,0.4,0.4
53,0,0,0,133,0,0,0,14,14,99999,0,0,530,0.439,6.146,0.5,0.5
53,0,1,0,156,0,0,0,81,81,99999,0,0,531,0.2,16.2,0.5,0.5
53,0,2,0,417,0,0,0,36,36,99999,0,0,532,0.391,14.076,0.6,0.6
53,0,3,0,190,0,0,0,8,8,99999,0,0,533,0.565,4.52,0.5,0.5
53,0,4,0,232,0,0,0,27,27,99999,0,0,534,6.0,162.0,0.6,0.6
53,0,5,0,473,0,0,0,100,100,99999,0,0,535,0.1,10.0,0.6,0.6
53,0,6,0,165,0,0,0,70,70,99999,0,0,536,0.173,12.11,0.5,0.5
53,0,7,0,44,0,0,0,120,120,99999,0,0,537,0.62,74.4,0.4,0.4
53,0,8,0,2,0,0,0,24,24,99999,0,0,538,0.405,9.72,0.4,0.4
53,0,9,0,40,0,0,0,24,24,99999,0,0,539,2.218,53.232,0.4,0.4
54,0,0,0,130,0,0,0,24,24,99999,0,0,540,0.615,14.76,0.5,0.5
54,0,1,0,135,0,0,0,96,96,99999,0,0,541,0.716,68.736,0.5,0.5
54,0,2,0,15,0,0,0,12,12,99999,0,0,542,0.367,4.404,0.4,0.4
54,0,3,0,61,0,0,0,108,108,99999,0,0,543,0.229,24.732,0.5,0.5
54,0,4,0,464,0,0,0,336,336,99999,0,0,544,0.259,87.024,0.6,0.6
54,0,5,0,75,0,0,0,12,12,99999,0,0,545,1.138,13.656,0.5,0.5
54,0,6,0,7,0,0,0,192,192,99999,0,0,546,0.45,86.4,0.4,0.4
54,0,7,0,272,0,0,0,168,168,99999,0,0,547,0.454,76.272,0.6,0.6
54,0,8,0,181,0,0,0,24,24,99999,0,0,548,0.491,11.784,0.5,0.5
54,0,9,0,102,0,0,0,24,24,99999,0,0,549,0.479,11.496,0.5,0.5
55,0,0,0,127,0,0,0,192,192,99999,0,0,550,0.398,76.416,0.5,0.5
55,0,1,0,171,0,0,0,24,24,99999,0,0,551,0.4,9.6,0.5,0.5
55,0,2,0,133,0,0,0,14,14,99999,0,0,552,0.439,6.146,0.5,0.5
55,0,3,0,192,0,0,0,360,360,99999,0,0,553,0.277,99.72,0.5,0.5
55,0,4,0,278,0,0,0,14,14,99999,0,0,554,0.556,7.784,0.6,0.6
55,0,5,0,37,0,0,0,384,384,99999,0,0,555,0.277,106.368,0.4,0.4
55,0,6,0,225,0,0,0,40,40,99999,0,0,556,0.204,8.16,0.6,0.6
55,0,7,0,79,0,0,0,24,24,99999,0,0,557,0.429,10.296,0.5,0.5
55,0,8,0,159,0,0,0,336,336,99999,0,0,558,0.245,82.32,0.5,0.5
55,0,9,0,167,0,0,0,240,240,99999,0,0,559,0.284,68.16,0.5,0.5
56,0,0,0,190,0,0,0,8,8,99999,0,0,560,0.565,4.52,0.5,0.5
56,0,1,0,59,0,0,0,36,36,99999,0,0,561,0.363,13.068,0.5,0.5
56,0,2,0,65,0,0,0,24,24,99999,0,0,562,0.49,11.76,0.5,0.5
56,0,3,0,201,0,0,0,60,60,99999,0,0,563,0.225,13.5,0.6,0.6
56,0,4,0,46,0,0,0,30,30,99999,0,0,564,0.373,11.19,0.4,0.4
56,0,5,0,16,0,0,0,12,12,99999,0,0,565,0.301,3.612,0.4,0.4
56,0,6,0,25,0,0,0,30,30,99999,0,0,566,0.454,13.62,0.4,0.4
56,0,7,0,108,0,0,0,210,210,99999,0,0,567,0.108,22.68,0.5,0.5
56,0,8,0,269,0,0,0,36,36,99999,0,0,568,0.126,4.536,0.6,0.6
56,0,9,0,282,0,0,0,72,72,99999,0,0,569,0.144,10.368,0.6,0.6
57,0,0,0,124,0,0,0,12,12,99999,0,0,570,0.292,3.504,0.5,0.5
57,0,1,0,143,0,0,0,48,48,99999,0,0,571,0.25,12.0,0.5,0.5
57,0,2,0,78,0,0,0,240,240,99999,0,0,572,0.37,88.8,0.5,0.5
57,0,3,0,178,0,0,0,96,96,99999,0,0,573,0.732,70.272,0.5,0.5
57,0,4,0,218,0,0,0,24,24,99999,0,0,574,0.446,10.704,0.6,0.6
57,0,5,0,80,0,0,0,32,32,99999,0,0,575,0.468,14.976,0.5,0.5
57,0,6,0,292,0,0,0,384,384,99999,0,0,576,0.269,103.296,0.6,0.6
57,0,7,0,276,0,0,0,16,16,99999,0,0,577,1.25,20.0,0.6,0.6
57,0,8,0,95,0,0,0,240,240,99999,0,0,578,0.409,98.16,0.5,0.5
57,0,9,0,327,0,0,0,8,8,99999,0,0,579,1.0,8.0,0.6,0.6
58,0,0,0,15,0,0,0,12,12,99999,0,0,580,0.367,4.404,0.4,0.4
58,0,1,0,47,0,0,0,30,30,99999,0,0,581,0.365,10.95,0.4,0.4
58,0,2,0,49,0,0,0,240,240,99999,0,0,582,0.408,97.92,0.4,0.4
58,0,3,0,433,0,0,0,48,48,99999,0,0,583,1.356,65.088,0.6,0.6
58,0,4,0,48,0,0,0,360,360,99999,0,0,584,0.275,99.0,0.4,0.4
58,0,5,0,24,0,0,0,20,20,99999,0,0,585,0.441,8.82,0.4,0.4
58,0,6,0,114,0,0,0,360,360,99999,0,0,586,0.279,100.44,0.5,0.5
58,0,7,0,14,0,0,0,12,12,99999,0,0,587,0.41,4.92,0.4,0.4
58,0,8,0,8,0,0,0,40,40,99999,0,0,588,0.381,15.24,0.4,0.4
58,0,9,0,158,0,0,0,96,96,99999,0,0,589,0.633,60.768,0.5,0.5
59,0,0,0,45,0,0,0,72,72,99999,0,0,590,0.125,9.0,0.4,0.4
59,0,1,0,17,0,0,0,108,108,99999,0,0,591,0.176,19.008,0.4,0.4
59,0,2,0,497,0,0,0,30,30,99999,0,0,592,0.379,11.37,0.6,0.6
59,0,3,0,153,0,0,0,42,42,99999,0,0,593,0.43,18.06,0.5,0.5
59,0,4,0,11,0,0,0,264,264,99999,0,0,594,0.282,74.448,0.4,0.4
59,0,5,0,95,0,0,0,240,240,99999,0,0,595,0.409,98.16,0.5,0.5
59,0,6,0,186,0,0,0,70,70,99999,0,0,596,0.181,12.67,0.5,0.5
59,0,7,0,253,0,0,0,96,96,99999,0,0,597,0.635,60.96,0.6,0.6
59,0,8,0,12,0,0,0,8,8,99999,0,0,598,0.306,2.448,0.4,0.4
59,0,9,0,145,0,0,0,24,24,99999,0,0,599,0.288,6.912,0.5,0.5
60,0,0,0,490,0,0,0,27,27,99999,0,0,600,3.0,81.0,0.6,0.6
60,0,1,0,17,0,0,0,108,108,99999,0,0,601,0.176,19.008,0.4,0.4
60,0,2,0,92,0,0,0,30,30,99999,0,0,602,0.348,10.44,0.5,0.5
60,0,3,0,298,0,0,0,216,216,99999,0,0,603,0.333,71.928,0.6,0.6
60,0,4,0,160,0,0,0,10,10,99999,0,0,604,6.195,61.95,0.5,0.5
60,0,5,0,77,0,0,0,264,264,99999,0,0,605,0.283,74.712,0.5,0.5
60,0,6,0,281,0,0,0,180,180,99999,0,0,606,0.126,22.68,0.6,0.6
60,0,7,0,18,0,0,0,30,30,99999,0,0,607,0.333,9.99,0.4,0.4
60,0,8,0,30,0,0,0,24,24,99999,0,0,608,0.387,9.288,0.4,0.4
60,0,9,0,144,0,0,0,360,360,99999,0,0,609,0.275,99.0,0.5,0.5
61,0,0,0,220,0,0,0,20,20,99999,0,0,610,1.0,20.0,0.6,0.6
61,0,1,0,14,0,0,0,12,12,99999,0,0,611,0.41,4.92,0.4,0.4
61,0,2,0,352,0,0,0,360,360,99999,0,0,612,0.206,74.16,0.6,0.6
61,0,3,0,312,0,0,0,24,24,99999,0,0,613,2.223,53.352,0.6,0.6
